DRE;CODESC;TIPOESC;NOMES;NOMESCOFI;CEU;DIRETORIA;SUBPREF;ENDERECO;NUMERO;BAIRRO;CEP;TEL1;TEL2;FAX;SITUACAO;CODDIST;DISTRITO;SETOR;CODINEP;CD_CIE;EH;FX_ETARIA;DT_CRIACAO;ATO_CRIACAO;DOM_CRIACAO;DT_INI_CONV;DT_AUTORIZA;DT_EXTINCAO;NOME_ANT;REDE;LATITUDE;LONGITUDE;DATABASE
CL;19428;EMEF      ;SOCRATES BRASILEIRO SAMPAIO DE SOUSA VIEIRA DE OLIVEIRA;SOCRATES BRASILEIRO SAMPAIO DE SOUSA VIEIRA DE OLIVEIRA;;CAMPO LIMPO;CAMPO LIMPO;RUA PROFESSORA NINA STOCCO;597;JARDIM CATANDUVA;5767001;58446294;58446286;;Ativa;17;CAMPO LIMPO;1701;35417440;35417440;161072242000000;;28/11/2008;50267;27/11/2008;;18/03/2010;;CAMPO LIMPO I;DIR;-46759264;-23630902;31/12/2015
CL;306260;CR.P.CONV ;SOSSEGO DA CRIANCA;SOSSEGO DA CRIANCA;;CAMPO LIMPO;CAMPO LIMPO;RUA DOS MUTIRANTES;187;CONJUNTO HABITACIONAL INSTITUTO ADVENTIS;5868240;58255000;;;Ativa;19;CAPAO REDONDO;1905;35184597;35184597;;02 A03 ANOS;;;;01/07/2002;;;;CON;-46780337;-23668848;31/12/2015
CL;93050;EMEF      ;SYNESIO ROCHA, MIN.;SYNESIO ROCHA, MIN.;;CAMPO LIMPO;CAMPO LIMPO;RUA JARACATIA;448;JARDIM UMARIZAL;5754070;58452682;58451107;58452682;Ativa;17;CAMPO LIMPO;1702;35054033;35054033;161072127000000;;16/11/1956;3.341;16/11/1956;;10/04/1981;;ESCOLA MISTA DE VILA NOVA PIRAJUSSARA;DIR;-46754241;-23619809;31/12/2015
CL;400233;CEI DIRET ;TANCREDO DE ALMEIDA NEVES, PRES.;TANCREDO DE ALMEIDA NEVES, PRES.;;CAMPO LIMPO;M'BOI MIRIM;RUA JACQUES LE MERCIER;S/N   ;JARDIM MARIANE;5866050;58340868;;;Ativa;43;JARDIM ANGELA;4302;35239069;35239069;161072203000000;ZERO A 6A E 11M;12/07/1985;21086;12/07/1985;;22/05/2007;;;DIR;-46767271;-23679899;31/12/2015
CL;566;EMEF      ;TERESA MARGARIDA DA SILVA E ORTA;TERESA MARGARIDA DA SILVA E ORTA;;CAMPO LIMPO;M'BOI MIRIM;RUA ENGENHEIRO MILTON DE ALVARENGA PEIXOTO;20;VILA GILDA;4953040;55170577;58999876;;Ativa;43;JARDIM ANGELA;4309;35066308;35066308;161072198000000;;09/12/1988;27.469;09/12/1988;;07/11/1992;;;DIR;-46757039;-23722201;31/12/2015
CL;19247;EMEF      ;TEREZINHA MOTA DE FIGUEIREDO;TEREZINHA MOTA DE FIGUEIREDO;;CAMPO LIMPO;CAMPO LIMPO;RUA CANTORIAS PAULISTAS;20;CONJUNTO HABITACIONAL JARDIM SAO BENTO;5886490;58241160;58253208;58253208;Ativa;19;CAPAO REDONDO;1908;35280847;35280847;161072137000000;;16/08/2002;42293;15/08/2002;;08/05/2007;;COHAB VALO VELHO;DIR;-46794954;-23680331;31/12/2015
CL;308360;CR.P.CONV ;TERRA NOSSA;TERRA NOSSA;;CAMPO LIMPO;M'BOI MIRIM;RUA GABRIEL FAURE;214;JARDIM SÃO JOÃO;5815050;5851-1715;;;Ativa;46;JARDIM SAO LUIS;4603;35577996;35577996;;;24/07/2015;2,01501E+11;24/07/2015;;;;;CON;-46736542;-23660275;31/12/2015
CL;87319;EMEF      ;THEODOMIRO MONTEIRO DO AMARAL, PROF.;THEODOMIRO MONTEIRO DO AMARAL, PROF.;;CAMPO LIMPO;CAMPO LIMPO;RUA ACARIRANA;51;JARDIM DOM JOSÉ;5887230;58248274;58215083;;Ativa;19;CAPAO REDONDO;1906;35200098;35200098;161072166000000;;03/11/1994;34.609;03/11/1994;;16/02/1996;;JARDIM DOM JOSE;DIR;-46797690;-23677950;31/12/2015
CL;307932;ESC.PART. ;TIA ANDREA;TIA ANDREA;;CAMPO LIMPO;M'BOI MIRIM;RUA ANTÔNIO RAMOS ROSA;13;PARQUE SANTO ANTÔNIO;5822010;;;;Ativa;46;JARDIM SAO LUIS;4603;35266796;35266796;;;03/01/2013;52;13/12/2012;;09/06/2015;;;PAR;-46741855;-23657462;31/12/2015
CL;307978;ESC.PART. ;TIA NINA;TIA NINA;;CAMPO LIMPO;M'BOI MIRIM;RUA ANTÔNIO ESPER;106;JARDIM SÃO LUÍS;5844010;;;;Ativa;46;JARDIM SAO LUIS;4602;35495694;35495694;;;14/08/2013;12;27/06/2013;;;;;PAR;-46741265;-23656207;31/12/2015
CL;307409;ESC.PART. ;TRAVESSIA;TRAVESSIA;;CAMPO LIMPO;M'BOI MIRIM;RUA ZULMIRA CAVALHEIRO FAUSTINO;78;VILA NOVA DAS BELEZAS;5777190;;;;Ativa;46;JARDIM SAO LUIS;4601;35813497;35813497;;6 M A 5 A;11/11/2010;357;09/11/2010;;11/11/2010;;;PAR;-46746309;-23643761;31/12/2015
CL;307619;ESC.PART. ;TRINDADE, N. E.;TRINDADE, N. E.;;CAMPO LIMPO;M'BOI MIRIM;AVENIDA JACOBUS BALDI;27;JARDIM IRACEMA;5847000;;;;Ativa;46;JARDIM SAO LUIS;4603;35461097;35461097;;0A A 5A;14/09/2011;221;13/09/2011;;14/09/2011;;;PAR;-46744260;-23654688;31/12/2015
CL;307568;ESC.PART. ;TURMA DO MICKEY;TURMA DO MICKEY;;CAMPO LIMPO;CAMPO LIMPO;RUA SATULNINO DE OLIVEIRA;31;JARDIM SÃO LUÍS;5813080;;;;Ativa;17;CAMPO LIMPO;1702;35294767;35294767;;ZERO A 5A;26/05/2011;171;24/05/2011;;26/05/2011;;;PAR;-46732884;-23653161;31/12/2015
CL;307411;ESC.PART. ;TURMINHA DA MONICA;TURMINHA DA MONICA;;CAMPO LIMPO;M'BOI MIRIM;RUA QUARTETO DO IMPERADOR;137;JARDIM DUPRAT;5853390;;;;Ativa;46;JARDIM SAO LUIS;4603;35446191;35446191;;2 A A 5 A;11/11/2010;359;09/11/2010;;11/11/2010;;;PAR;-46749876;-23659971;31/12/2015
CL;308244;CR.P.CONV ;UMA NOVA HISTORIA;UMA NOVA HISTORIA;;CAMPO LIMPO;CAMPO LIMPO;RUA DIOGO RODRIGUES;96;PARQUE IPÊ;5762040;55129027;;;Ativa;17;CAMPO LIMPO;1704;35569461;35569461;;;04/03/2015;2,01403E+11;04/03/2015;;;;;CON;-46765205;-23641470;31/12/2015
CL;500885;MOVA      ;UNIAO DE MOR JD ANTONIETA PQ STO ANTONIO UNID I CL;UNIAO DE MOR JD ANTONIETA PQ STO ANTONIO UNID I CL;;CAMPO LIMPO;M'BOI MIRIM;RUA REINALDO PEREIRA;1;PARQUE SANTO AMARO;4932340;58941970;;;Ativa;46;JARDIM SAO LUIS;4602;;;;;;;;02/02/2006;;;UNIAO DE MOR JD ANTONIETA PQ STO ANTONIO UNID;CON;-46762601;-23678220;31/12/2015
CL;501420;MOVA      ;UNIAO DE MOR JD ANTONIETA PQ STO ANTONIO UNID III;UNIAO DE MOR JD ANTONIETA PQ STO ANTONIO UNID III;;CAMPO LIMPO;M'BOI MIRIM;RUA BALTAZAR GOMES AZEVEDO;193;PARQUE DO OTERO;5823060;;;;Ativa;46;JARDIM SAO LUIS;4603;;;;;03/06/2011;2009.0.331.955.8;15/10/2010;03/06/2011;;;UNIAO DE MOR JD ANTONIETA PQ STO ANTONIO UNID;CON;-46750441;-23664166;31/12/2015
CL;500891;MOVA      ;UNIAO DE MOR JD ANTONIETA PQ STO ANTONIO UNID IV CL;UNIAO DE MOR JD ANTONIETA PQ STO ANTONIO UNID IV CL;;CAMPO LIMPO;M'BOI MIRIM;RUA DEOCLECIANO DE OLIVEIRA FILHO;255;PARQUE SANTO ANTÔNIO;5834000;58941970;;;Ativa;46;JARDIM SAO LUIS;4602;;;;;;;;02/02/2006;;;UNIAO DE MOR JD ANTONIETA PQ STO ANTONIO UNID;CON;-46754386;-23665565;31/12/2015
CL;500850;MOVA      ;UNIAO DE MOR JD ANTONIETA PQ STO ANTONIO UNID VI CL;UNIAO DE MOR JD ANTONIETA PQ STO ANTONIO UNID VI CL;;CAMPO LIMPO;M'BOI MIRIM;ESTRADA PLÍNIO DIAS;24;VILA GUIOMAR;4961020;58941970;;;Ativa;46;JARDIM SAO LUIS;4602;;;;;;;;02/02/2006;;;UNIAO DE MOR JD ANTONIETA PQ STO ANTONIO UNID;CON;-46752015;-23664537;31/12/2015
CL;500713;MOVA      ;UNIAO POP MULHERES CAMPO LIMPO  UNID I CL ;UNIAO POP MULHERES CAMPO LIMPO  UNID I CL ;;CAMPO LIMPO;CAMPO LIMPO;RUA ZACARIAS MAZEL;128;PIRAJUSSARA;5790010;58430690;;58414392;Ativa;17;CAMPO LIMPO;1706;;;;;;;;01/11/2006;;;;CON;-46784403;-23644078;31/12/2015
CL;500719;MOVA      ;UNIAO POP MULHERES CAMPO LIMPO UNID II CL;UNIAO POP MULHERES CAMPO LIMPO UNID II CL;;CAMPO LIMPO;CAMPO LIMPO;RUA JOÃO DE GÓIS;185;JARDIM LÍDIA;5862200;58430690;;58414392;Ativa;17;CAMPO LIMPO;1704;;;;;;;;01/11/2006;;;;CON;-46765801;-23668518;31/12/2015
CL;308132;CR.P.CONV ;UNIVERSO CRIANCA;UNIVERSO CRIANCA;;CAMPO LIMPO;M'BOI MIRIM;RUA GERALDA RANGEL BIANCHINI;87;PARQUE ALVES DE LIMA;4902020;58945771;;;Ativa;46;JARDIM SAO LUIS;4604;35565635;35565635;;1 A 4 ANOS;25/08/2014;2,01401E+11;25/08/2014;25/08/2014;10/06/2015;;;CON;-46729812;-23669146;31/12/2015
CL;306950;CR.P.CONV ;VALE ENCANTADO;VALE ENCANTADO;;CAMPO LIMPO;M'BOI MIRIM;RUA CAPITANIAS HEREDITÁRIAS;848;JARDIM NOVO SANTO AMARO;5820120;58911877;;;Ativa;46;JARDIM SAO LUIS;4602;35393964;35393964;;1 A 3 ANOS;01/07/2008;2008.0.051.147.2;01/07/2008;01/07/2008;;;;CON;-46739662;-23668941;31/12/2015
CL;281;EMEF      ;VERA LUCIA FUSCO BORBA, PROFA.;VERA LUCIA FUSCO BORBA, PROFA.;;CAMPO LIMPO;CAMPO LIMPO;RUA MARTINHO LUTERO;375;JARDIM CAMPO LIMPO;5785180;58416595;58422424;;Ativa;17;CAMPO LIMPO;1701;35098607;35098607;161072129000000;;12/08/1988;26.617;12/08/1988;;09/03/1991;;;DIR;-46767503;-23624880;31/12/2015
CL;326230;CR.P.CONV ;VERBO DIVINO, INST;VERBO DIVINO, INST;;CAMPO LIMPO;M'BOI MIRIM;RUA QUINTA DA CONRARIA;24;PARQUE SANTO ANTÔNIO;5852480;55143976;;;Ativa;46;JARDIM SAO LUIS;4603;35184147;35184147;;1A A 3A;;;;20/07/2002;31/08/2012;;;CON;-46755630;-23667947;31/12/2015
CL;19222;EMEF      ;VEREMUNDO TOTH, DOM;VEREMUNDO TOTH, DOM;;CAMPO LIMPO;CAMPO LIMPO;RUA JOSÉ PEDRO DE CARVALHO LIMA;100;JARDIM PARQUE MORUMBI;5712080;37427124;37429911;;Ativa;83;VILA ANDRADE;8302;35271226;35271226;161072170000000;;13/12/2000;40.139;12/12/2000;;08/05/2007;;PARAISOPOLIS;DIR;-46728606;-23622482;31/12/2015
CL;400240;CEI DIRET ;VILA CALU;VILA CALU;;CAMPO LIMPO;M'BOI MIRIM;RUA HUMBERTO MARÇAL;S/N   ;VILA CALU;4961240;58965340;;;Ativa;43;JARDIM ANGELA;4308;35239045;35239045;161072204000000;ZERO A 6A E 11M;04/03/1986;21.968;04/03/1986;;22/05/2007;;;DIR;-46794201;-23737985;31/12/2015
CL;19494;EMEI      ;VILA CALU I;VILA CALU I;;CAMPO LIMPO;M'BOI MIRIM;RUA HUMBERTO MARÇAL;S/N   ;VILA CALU;4961240;58962957;58962941;;Ativa;43;JARDIM ANGELA;4308;35561198;35561198;161072265000000;;01/02/2013;53724;01/02/2013;;09/01/2015;;;DIR;-46793640;-23738473;31/12/2015
CL;308030;ESC.PART. ;VILA DA CRIANCA;VILA DA CRIANCA;;CAMPO LIMPO;M'BOI MIRIM;RUA ARISTÓDEMO GAZZOTTI;595;VILA DAS BELEZAS;5840020;;;;Ativa;46;JARDIM SAO LUIS;4601;35563638;35563638;;0A A 5A;20/12/2013;366;05/12/2013;;29/12/2015;;;PAR;-46740493;-23647762;31/12/2015
CL;19354;CEU EMEI  ;VILA DO SOL;VILA DO SOL;VILA DO SOL;CAMPO LIMPO;M'BOI MIRIM;AVENIDA DOS FUNCIONÁRIOS PÚBLICOS;369;VILA DO SOL;4962000;33979857;33979860;;Ativa;43;JARDIM ANGELA;4307;35356591;35356591;161072580000300;;05/01/2008;49121;04/01/2008;;04/09/2009;;;DIR;-46780321;-23735348;31/12/2015
CL;19362;CEU EMEF  ;VILA DO SOL;VILA DO SOL;VILA DO SOL;CAMPO LIMPO;M'BOI MIRIM;AVENIDA DOS FUNCIONÁRIOS PÚBLICOS;369;VILA DO SOL;4962000;33979817;33979819;;Ativa;43;JARDIM ANGELA;4307;35356612;35356612;161072580000200;;05/01/2008;49121;04/01/2008;;23/11/2012;;;DIR;-46780321;-23735348;31/12/2015
CL;400671;CEU CEI   ;VILA DO SOL;VILA DO SOL;VILA DO SOL;CAMPO LIMPO;M'BOI MIRIM;AVENIDA DOS FUNCIONÁRIOS PÚBLICOS;369;VILA DO SOL;4962000;33979827;33979828;;Ativa;43;JARDIM ANGELA;4307;35356566;35356566;161072580000100;;05/01/2008;49121;04/01/2008;;28/12/2012;;;DIR;-46780321;-23735348;31/12/2015
CL;308214;ESC.PART. ;VILA ENCANTADA, C.R.I.;VILA ENCANTADA, C.R.I.;;CAMPO LIMPO;M'BOI MIRIM;RUA LAET DE TOLEDO CÉSAR;30;PARQUE SANTO ANTÔNIO;5851250;;;;Ativa;46;JARDIM SAO LUIS;4603;35567838;35567838;;2 A 5 ANOS;13/12/2014;313;11/12/2014;;;;;PAR;-46754613;-23665555;31/12/2015
CL;400257;CEI DIRET ;VILA PRAIA;VILA PRAIA;;CAMPO LIMPO;CAMPO LIMPO;RUA ANTONIO GARCIA MOYA 179;179;JARDIM DAS PALMAS;5749250;58452113;;;Ativa;83;VILA ANDRADE;8301;35238922;35238922;161072169000000;ZERO A 6A E 11M;01/10/1992;32.368;01/10/1992;;22/05/2007;;;DIR;-46745794;-23618249;31/12/2015
CL;10839;EMEI      ;VILA REMO;VILA REMO;;CAMPO LIMPO;M'BOI MIRIM;RUA ITAPAROQUERA;S/N   ;VILA REMO;4931060;55146067;;58911819;Ativa;43;JARDIM ANGELA;4303;35076120;35076120;161072200000000;;27/05/1991;29.772;27/05/1991;;07/11/1992;;;DIR;-46756379;-23678258;31/12/2015
CL;308400;CR.P.CONV ;VOVO SUZANA;VOVO SUZANA;;CAMPO LIMPO;CAMPO LIMPO;RUA SIMÃO DE OLIVEIRA;80;JARDIM LÍDIA;5862270;55126146;;;Ativa;19;CAPAO REDONDO;1903;35579658;35579658;;;24/07/2015;2,01501E+11;24/07/2015;;;;;CON;-46764468;-23668568;31/12/2015
CL;306264;CR.P.CONV ;WALTHER SOMMERLATH;WALTHER SOMMERLATH;;CAMPO LIMPO;CAMPO LIMPO;RUA VICENTE DA COSTA ABREU;1;PARQUE SONIA;5856150;58253808;;;Ativa;19;CAPAO REDONDO;1901;35183532;35183532;;1 A 3 ANOS;;;;20/07/2002;;;;CON;-46780238;-23651484;31/12/2015
CL;256;EMEI      ;WILMA ALVARENGA DE OLIVEIRA, PROFA.;WILMA ALVARENGA DE OLIVEIRA, PROFA.;;CAMPO LIMPO;CAMPO LIMPO;RUA INTEGRADA;395;COHAB INSTITUTO ADVENTISTA;5868670;58216627;58217976;;Ativa;19;CAPAO REDONDO;1905;35098656;35098656;161072157000000;;21/09/1988;26.938;21/09/1988;;09/03/1991;;;DIR;-46777627;-23665048;31/12/2015
CL;400598;CEU CEI   ;YOLANDA DE SOUZA SANTALUCIA, PROFA.;YOLANDA DE SOUZA SANTALUCIA, PROFA.;FEITICO DA VILA;CAMPO LIMPO;CAMPO LIMPO;RUA FEITIÇO DA VILA;399;CHÁCARA SANTA MARIA;5879000;33976621;33976620;;Ativa;19;CAPAO REDONDO;1907;35298256;35298256;161072510000100;;22/12/2006;48.028;21/12/2006;;28/07/2014;;FEITICO DA VILA;DIR;-46793056;-23685887;31/12/2015
CL;97161;EMEI      ;ZULEIKA PEREIRA LEITE, PROFA.;ZULEIKA PEREIRA LEITE, PROFA.;;CAMPO LIMPO;CAMPO LIMPO;RUA DOUTOR ANTONIO BARBOSA DA CUNHA;46;JARDIM MARIA SAMPAIO;5790210;58417211;58416336;;Ativa;17;CAMPO LIMPO;1706;35095291;35095291;161072124000000;;19/12/1985;21.761;19/12/1985;;13/03/2001;;JARDIM MARIA SAMPAIO;DIR;-46785819;-23640121;31/12/2015
CL;93068;EMEF      ;ZULMIRA CAVALHEIRO FAUSTINO;ZULMIRA CAVALHEIRO FAUSTINO;;CAMPO LIMPO;CAMPO LIMPO;RUA MELO COUTINHO;69;PARQUE REGINA;5775230;55130023;55114148;55114148;Ativa;17;CAMPO LIMPO;1703;35054112;35054112;161072130000000;;30/04/1974;11.000;29/04/1974;;10/04/1981;;E.M. PARQUE REGINA;DIR;-46753931;-23635072;31/12/2015
CS;306267;CR.P.CONV ;A MAO COOPERADORA;A MAO COOPERADORA;;CAPELA DO SOCORRO;CAPELA DO SOCORRO;RUA PROFESSOR FRANCISCO MARQUES OLIVEIRA JR;151;JARDIM TRES CORACOES;4855340;59333982;;;Ativa;30;GRAJAU;3006;35184494;35184494;;0 A 3 ANOS;;;;20/07/2002;05/04/2012;;;CON;-46683235;-23770207;31/12/2015
CS;400479;CR.P.CONV ;A MAO COOPERADORA - NUCLEO VILA NATAL;A MAO COOPERADORA - NUCLEO VILA NATAL;;CAPELA DO SOCORRO;CAPELA DO SOCORRO;RUA HIERÁPOLIS;239;JARDIM SANTA FÉ (ZONA SUL);4859090;55268973;;;Ativa;30;GRAJAU;3004;35062029;35062029;;2 A 3 A ;;;;29/08/2003;;;NUCLEO VILA NATAL;CON;-46703230;-23765038;31/12/2015
CS;307933;ESC.PART. ;A SEMENTINHA;A SEMENTINHA;;CAPELA DO SOCORRO;CAPELA DO SOCORRO;RUA GUSTAVO BACARISAS;65;JARDIM ZILDA;4856382;;;;Ativa;30;GRAJAU;3005;35292709;35292709;;2A A 5A;22/01/2013;1;18/01/2013;;22/01/2013;;;PAR;-46466962;-23775903;31/12/2015
CS;400634;CEI INDIR ;ACAO SOCIAL LARGO 13 - ALMEIDA PRADO;ACAO SOCIAL LARGO 13 - ALMEIDA PRADO;;CAPELA DO SOCORRO;CAPELA DO SOCORRO;RUA CAETANO BENI;118;JARDIM ALMEIDA PRADO;4854240;56412383;;;Ativa;30;GRAJAU;3005;35307865;35307865;;0 A 3 ANOS;;;;01/02/2007;09/04/2014;;ALMEIDA PRADO;CON;-46689888;-23775859;31/12/2015
CS;307559;ESC.PART. ;ACUTI;ACUTI;;CAPELA DO SOCORRO;CAPELA DO SOCORRO;RUA ACUTI;343;CIDADE DUTRA;4810160;;;;Ativa;23;CIDADE DUTRA;2302;35800995;35800995;;2 A 5 A;21/07/2011;102;18/07/2011;;21/07/2011;;;PAR;-46700058;-23710411;31/12/2015
CS;93327;EMEF      ;AFRANIO DE MELLO FRANCO, DR.;AFRANIO DE MELLO FRANCO, DR.;;CAPELA DO SOCORRO;CAPELA DO SOCORRO;RUA ACÂMBARO;39;JARDIM CLIPER;4827250;56675444;56679313;;Ativa;23;CIDADE DUTRA;2307;35054227;35054227;161075101000000;;04/12/1969;8.538;03/12/1969;;10/04/1981;;E.M. DO JARDIM CLIPER;DIR;-46701895;-23722652;31/12/2015
CS;98515;EMEI      ;ALBERT SABIN, DR.;ALBERT SABIN, DR.;;CAPELA DO SOCORRO;CAPELA DO SOCORRO;AVENIDA JOAO PAULO DA SILVA;259;VILA DA PAZ;4777020;56673744;56675889;;Ativa;23;CIDADE DUTRA;2301;35095758;35095758;161075100000000;;10/07/1987;24.177;10/07/1987;;16/03/1991;;VILA DA PAZ;DIR;-46695878;-23694077;31/12/2015
CS;19439;EMEF      ;ALDINA ANALIA AGOSTINHA TADDEO CONDE, PROFA;ALDINA ANALIA AGOSTINHA TADDEO CONDE, PROFA;;CAPELA DO SOCORRO;CAPELA DO SOCORRO;RUA FRANCESCO BARTOLOZZI;1;JARDIM ICARAÍ;4837210;59274253;59274286;;Ativa;23;CIDADE DUTRA;2309;35419801;35419801;161075185000000;;03/12/2008;50285;02/12/2008;;28/07/2011;;JARDIM ICARAI;DIR;-46704464;-23744845;31/12/2015
CS;93319;EMEF      ;ALMEIDA JUNIOR, PROF.;ALMEIDA JUNIOR, PROF.;;CAPELA DO SOCORRO;CAPELA DO SOCORRO;RUA FRANCISCO MENDES;238;SOCORRO;4766050;55481138;55224479;;Ativa;79;SOCORRO;7901;35054306;35054306;161075155000000;;16/11/1956;3.341;16/11/1956;;10/04/1981;;1,2,3,ESCOLAS MISTAS DA CAPELA DO SOCORRO;DIR;-46710886;-23668028;31/12/2015
CS;308081;CR.P.CONV ;ALVORADA;ALVORADA;;CAPELA DO SOCORRO;CAPELA DO SOCORRO;ESTRADA CANAL DE COCAIA;5000;PARQUE RESIDENCIAL COCAIA;4849032;55232902;;;Ativa;30;GRAJAU;3013;35561186;35561186;;1 A 3 ANOS;23/04/2014;2,01302E+11;23/04/2014;23/04/2014;;;;CON;-46696317;-23764288;31/12/2015
CS;306268;CR.P.CONV ;ANA DE FATIMA;ANA DE FATIMA;;CAPELA DO SOCORRO;PARELHEIROS;RUA CONSTELACAO DO CORVO;47;JARDIM CASA GRANDE;4865020;59796422;;;Ativa;55;PARELHEIROS;5502;35184524;35184524;;ZERO A 3 ANOS;;;;20/07/2002;22/12/2011;;;CON;-46717533;-23777019;31/12/2015
CS;308430;CR.P.CONV ;ANGELINA;ANGELINA;;CAPELA DO SOCORRO;CAPELA DO SOCORRO;ESTRADA CANAL DE COCAIA;5000;PARQUE RESIDENCIAL COCAIA;4849032;;;;Ativa;30;GRAJAU;3013;;;;;24/07/2015;2,01502E+11;24/07/2015;;;;;CON;-46665445;-23735783;31/12/2015
CS;19197;EMEI      ;ANGELO KRETA;ANGELO KRETA;;CAPELA DO SOCORRO;CAPELA DO SOCORRO;RUA NOVA DELHI;560;JARDIM EDITH;4813240;56616380;56616369;;Ativa;23;CIDADE DUTRA;2304;35270398;35270398;161075106000000;;04/10/2000;39.917;03/10/2000;;08/05/2007;;GUANHEMBU;DIR;-46686066;-23722685;31/12/2015
CS;307855;ESC.PART. ;ANJINHO FELIZ;ANJINHO FELIZ;;CAPELA DO SOCORRO;CAPELA DO SOCORRO;RUA DOUTOR TÉRCIO DE BARROS PIMENTEL;35;JARDIM TANAY;4856060;;;;Ativa;30;GRAJAU;3005;35478982;35478982;;1A A 5A;05/10/2012;151;21/09/2012;;05/10/2012;;;PAR;-46695490;-23763234;31/12/2015
CS;307701;ESC.PART. ;ANJINHO FELIZ, R. I.;ANJINHO FELIZ, R. I.;;CAPELA DO SOCORRO;CAPELA DO SOCORRO;RUA DIVINA COMÉDIA;32;JARDIM PRESIDENTE;4830170;;;;Ativa;23;CIDADE DUTRA;2307;35464429;35464429;;2A A 5A;20/12/2011;311;15/12/2011;;20/12/2011;;;PAR;-46699774;-23735983;31/12/2015
CS;307462;CR.P.CONV ;ANTONIA MAMBELLI;ANTONIA MAMBELLI;;CAPELA DO SOCORRO;CAPELA DO SOCORRO;ESTRADA CANAL DE COCAIA;1522;PARQUE RESIDENCIAL COCAIA;4849032;59324675;5932-4675;;Ativa;30;GRAJAU;3012;35448163;35448163;;0 A 3 ANOS ;04/02/2011;2010.0.201.555.0;10/01/2011;04/02/2010;;;;CON;-46669323;-23741331;31/12/2015
CS;400462;CEI INDIR ;ARCO IRIS UNIDADE II;ARCO IRIS UNIDADE II;;CAPELA DO SOCORRO;CAPELA DO SOCORRO;RUA GASTAO PENALVA;340;JARDIM SHANGRILA;4852080;55283246;;;Ativa;30;GRAJAU;3008;35184445;35184445;;03 A 04 ANOS;;;;20/07/2002;09/06/2015;;VILA ARCO IRIS UNIDADE II;CON;-46662933;-23762336;31/12/2015
CS;90590;EMEI      ;ARISTIDES NOGUEIRA, DR.;ARISTIDES NOGUEIRA, DR.;;CAPELA DO SOCORRO;CAPELA DO SOCORRO;RUA CAMPO DO ARAVIL;290;PARQUE COCAIA;4850240;55281873;;55281544;Ativa;30;GRAJAU;3009;35085595;35085595;161075123000000;;14/12/1981;17.727;14/12/1981;;18/03/2010;;PARQUE COCAIA;DIR;-46675913;-23746950;31/12/2015
CS;308279;CR.P.CONV ;AS PRINCESAS;AS PRINCESAS;;CAPELA DO SOCORRO;PARELHEIROS;RUA PIRAJU;913;JARDIM ALMEIDA;4866240;;;;Ativa;55;PARELHEIROS;5506;35577005;35577005;;;16/06/2015;2,01501E+11;16/06/2015;;;;;CON;-46731693;-23800059;31/12/2015
CS;500369;MOVA      ;ASS COMUNITARIA DO JARDIM IDEAL - UNID III;ASS COMUNITARIA DO JARDIM IDEAL - UNID III;;CAPELA DO SOCORRO;CAPELA DO SOCORRO;RUA ALICE CÂNDIDA DA SILVEIRA;50;JARDIM BORBA GATO;4872050;59718623;;;Ativa;30;GRAJAU;3018;;;;;;;;29/05/2006;;;SOCIEDADE DE MORADORES DO JD IDEAL UNID III C;CON;-46638973;-23801032;31/12/2015
CS;501436;MOVA      ;ASS COMUNITARIA JD IDEAL;ASS COMUNITARIA JD IDEAL;;CAPELA DO SOCORRO;CAPELA DO SOCORRO;RUA DAS PEROBAS;38;JARDIM NORONHA;4853187;;;;Ativa;30;GRAJAU;3006;;;;;20/06/2012;2,01103E+11;20/06/2012;20/06/2012;;;;CON;-46643560;-23640960;31/12/2015
CS;501514;MOVA      ;ASS CRIANCAS, ADOLESCENTES E JOVENS DO ICARAI - ACAJI;ASS CRIANCAS, ADOLESCENTES E JOVENS DO ICARAI - ACAJI;;CAPELA DO SOCORRO;CAPELA DO SOCORRO;RUA GÊMEA DANTAS;356;JORDANÓPOLIS;4830300;;;;Ativa;23;CIDADE DUTRA;2307;;;;;03/06/2015;20070332981;03/06/2015;;;;ASS CRIANCAS, ADOLESCENTES E JOVENS DO ICARAI;CON;-46701536;-23732958;31/12/2015
CS;501515;MOVA      ;ASS CRIANCAS, ADOLESCENTES E JOVENS DO ICARAI - ACAJI;ASS CRIANCAS, ADOLESCENTES E JOVENS DO ICARAI - ACAJI;;CAPELA DO SOCORRO;CAPELA DO SOCORRO;RUA LOURENÇO DE MATOS;9;VILA PROGRESSO (ZONA SUL);4830090;;;;Ativa;23;CIDADE DUTRA;2307;;;;;03/06/2015;2,00703E+11;03/06/2015;;;;ASS CRIANCAS, ADOLESCENTES E JOVENS DO ICARAI;CON;-46702712;-23727428;31/12/2015
CS;501516;MOVA      ;ASS CRIANCAS, ADOLESCENTES E JOVENS DO ICARAI - ACAJI;ASS CRIANCAS, ADOLESCENTES E JOVENS DO ICARAI - ACAJI;;CAPELA DO SOCORRO;CAPELA DO SOCORRO;AVENIDA BERNA;192;VELEIROS;4774020;;;;Ativa;79;SOCORRO;7902;;;;;03/06/2015;2,00703E+11;03/06/2015;;;;ASS CRIANCAS, ADOLESCENTES E JOVENS DO ICARAI;CON;-46705094;-23684052;31/12/2015
